logFC	AveExpr	t	P.Value	adj.P.Val	B
SUN2	-0.37750134066496	4.55654376626203	-2.60080025303506	0.0138907348239242	0.999999999999543	-3.80916348144033
SSBP2	-0.503218213363767	2.1911103952381	-2.6000256083963	0.0139166021942018	0.999999999999543	-3.81086314216338
CRISPLD1	-0.500260230010143	1.59776359626358	-2.59805627656396	0.0139825637019397	0.999999999999543	-3.8151826001797
RBFADN	-0.0388025972622121	1.03302070644301	-2.59676472831587	0.014025979937324	0.999999999999543	-3.81801427455783
HLA-DQB2	-1.10313220765057	3.05675369607352	-2.595864438099	0.0140563173781515	0.999999999999543	-3.81998758610991
ERLIN2	-0.49742364473755	4.00250725130616	-2.59452941370199	0.0141014157917529	0.999999999999543	-3.82291295276978
ZNF836	-0.225789230077543	1.94306457972283	-2.59083310439441	0.0142269786334409	0.999999999999543	-3.83100734742037
ESYT2	-0.416078530302618	4.62846355933277	-2.58606672174898	0.0143904151575929	0.999999999999543	-3.84143391238229
LINC01012	-0.219062223103497	1.22728517203636	-2.58575962942549	0.014401004361749	0.999999999999543	-3.84210525262468
AZIN1	-0.405164772838739	5.74195481602752	-2.58422167648341	0.0144541445459016	0.999999999999543	-3.84546661465999
MAPK8IP3	-0.49543332770791	2.6127752955609	-2.58352011223308	0.0144784454155273	0.999999999999543	-3.84699952389097
SERINC3	-0.452076101164297	6.23817098421146	-2.58302282493956	0.0144956933376312	0.999999999999543	-3.84808592532046
TMEM80	-0.487636481316616	2.91595182732725	-2.58236555498412	0.0145185191875842	0.999999999999543	-3.84952162345092
PRUNE	-0.253952619317156	3.15941269838627	-2.5784696457642	0.0146544995313134	0.999999999999543	-3.85802667655659
OSBPL9	-0.443648668838929	4.37333181035716	-2.57607861543501	0.0147385352229783	0.999999999999543	-3.86324229582108
CC2D1B	-0.330082312025198	2.98694191618412	-2.57586946550553	0.0147459071501295	0.999999999999543	-3.86369836908001
IGFN1	-0.190445290250512	1.13857807447312	-2.57116206591454	0.0149127313998091	0.999999999999543	-3.87395690534328
CGB7	-0.113117038606049	1.15479578791318	-2.56365320104677	0.0151824403599326	0.999999999999543	-3.89029492212068
CERS5	-0.248765857280719	3.64209080881612	-2.56335462356526	0.0151932572281345	0.999999999999543	-3.89094392490302
HOTAIR	-0.0632087145362852	1.06415377766923	-2.56113837067171	0.0152737698757588	0.999999999999543	-3.89575972243958
IPP	-0.370022379381055	2.57017375549722	-2.55851841684083	0.0153694551364258	0.999999999999543	-3.90144919237368
LOC100505515	-0.0118274550464992	1.00375936296255	-2.55560222164958	0.0154766087007685	0.999999999999543	-3.90777745152884
VTCN1	-0.37727226666425	1.18569529987549	-2.55463872901844	0.0155121624788425	0.999999999999543	-3.90986721971837
HBE1	-0.209446645460245	1.04272828840312	-2.55356353455793	0.0155519269357509	0.999999999999543	-3.91219864807719
WWC3	-0.335291085319274	3.10740495117683	-2.55305636352695	0.0155707164531641	0.999999999999543	-3.91329816126857
C15orf65	-0.106287249565266	1.18258592907686	-2.54510383549358	0.0158680852895955	0.999999999999543	-3.93051978539199
LOC284344	-0.0359675572176466	1.0253836331594	-2.54351390920126	0.0159281606753435	0.999999999999543	-3.93395858006413
TTBK2	-0.33862175618239	2.29821177252159	-2.54293215139722	0.01595019464175	0.999999999999543	-3.93521648659633
LETM2	-0.601952561218882	1.67434980673397	-2.54014329160375	0.0160562121040789	0.999999999999543	-3.94124404684548
MAST2	-0.339402712018758	2.76283214759131	-2.53843820359642	0.016121349272453	0.999999999999543	-3.94492708590723
NBPF11	-0.0157296260758362	1.03316570204798	-2.53435459850258	0.0162783388737327	0.999999999999543	-3.95374109877982
NAV1	-0.576296230306784	3.56594670443362	-2.53398468684605	0.0162926289189156	0.999999999999543	-3.95453904566896
PPEF1	-0.289496936479784	1.31516185852074	-2.53361351976543	0.0163069790535048	0.999999999999543	-3.95533962267463
PLEKHA6	-0.19598176467141	1.25247362667895	-2.52873693182693	0.0164966009390972	0.999999999999543	-3.96585076097436
TGFB3	-0.862666280989823	3.87667360736276	-2.5272754848376	0.0165538214489358	0.999999999999543	-3.96899817454094
MXRA7	-0.579909632961685	4.98026492422046	-2.52672221252746	0.0165755314521541	0.999999999999543	-3.97018940042874
TXLNA	-0.271461860310868	4.70508355594433	-2.5259799865468	0.0166046969517044	0.999999999999543	-3.9717871804493
PARP16	-0.262234228546625	2.13896920718548	-2.5233172031438	0.0167097185009222	0.999999999999543	-3.97751673778058
KIAA1430	-0.306488104508197	3.99933623990331	-2.51992167862414	0.0168445248811986	0.999999999999543	-3.98481708452463
CD1A	-0.899443393615941	1.98270088911933	-2.51922077511709	0.0168724756630363	0.999999999999543	-3.98632320158435
OR51Q1	-0.0402477035032975	1.01313617861117	-2.51313360939563	0.0171170181582628	0.999999999999543	-3.99939163272299
NOMO3	-0.385882174628803	1.67324925753592	-2.51245735521423	0.0171443855042161	0.999999999999543	-4.00084216283728
GPR89A	-0.28473015874272	2.11864969088291	-2.50150201093866	0.0175933691262032	0.999999999999543	-4.02430425807814
CGB8	-0.233483813383131	1.16424376050016	-2.50126210411105	0.0176033208344307	0.999999999999543	-4.02481727363138
CHODL	-0.297309503739688	1.40862764340299	-2.49918666709758	0.0176896289513804	0.999999999999543	-4.02925399411766
SULF2	-0.866251407498716	5.76579153093336	-2.49867211466252	0.0177110868244021	0.999999999999543	-4.03035358355265
SMEK3P	-0.0165323572926313	1.00472628085719	-2.49815132314856	0.0177328291806256	0.999999999999543	-4.03146635039952
FAM73A	-0.361905878123937	2.66027268888778	-2.49296405957116	0.0179507302591594	0.999999999999543	-4.04254135199897
GLYR1	-0.267799745125061	4.35201396726356	-2.49099478658366	0.0180340941382444	0.999999999999543	-4.04674175339518
SNX7	-0.5062034200021	3.87963797161234	-2.48712822398492	0.018198807695601	0.999999999999543	-4.05498249033017
SH3GLB1	-0.505236591352719	4.64024615852042	-2.48645090169222	0.0182278027477768	0.999999999999543	-4.05642516425334
E4F1	-0.193738389812918	3.23455929486744	-2.48625283102033	0.0182362898212149	0.999999999999543	-4.05684699794395
C8orf48	-0.120245574332899	1.14676144411208	-2.48289386556905	0.0183807694901067	0.999999999999543	-4.06399716604788
SPATS2L	-0.4416618219956	4.45423547807644	-2.48122508418398	0.0184529381534919	0.999999999999543	-4.06754703564041
EFCAB14	-0.31763429457156	5.02531733807326	-2.48100237306581	0.0184625891926366	0.999999999999543	-4.06802066944053
FUT10	-0.321449438099954	2.25112305186499	-2.47916313471822	0.018542468248961	0.999999999999543	-4.07193102662705
TARS2	-0.289323762421634	3.13555010812546	-2.47868021492458	0.0185634940870165	0.999999999999543	-4.07295742395336
LECT2	-0.0182041826115564	1.00637888090424	-2.47783904315947	0.0186001699851001	0.999999999999543	-4.07474492579927
TENM4	-0.408346993803153	2.19122011308483	-2.47677127834876	0.0186468211059487	0.999999999999543	-4.0770133480495
C9orf153	-0.0145471279538427	1.0148606672163	-2.47331684047951	0.0187984817810672	0.999999999999543	-4.08434761012335
PKN2	-0.395710332758921	4.11444470998376	-2.47272030780899	0.0188247854612082	0.999999999999543	-4.08561342951976
AP3M2	-0.342779114928895	2.49537591000233	-2.47077146396804	0.0189109532667622	0.999999999999543	-4.08974735446618
LINC00668	-0.5848786252684	1.30559921798146	-2.46932310554878	0.0189752258048767	0.999999999999543	-4.09281820421794
PAPLN	-0.685130937584177	2.42987435806695	-2.46876704390553	0.0189999547163997	0.999999999999543	-4.09399685609719
COL16A1	-0.688380880023455	4.26260218665047	-2.46509825536862	0.0191638516945683	0.999999999999543	-4.1017688461747
LOC102723854	-0.437817479753798	1.13081749908283	-2.46203459844153	0.0193017050754831	0.999999999999543	-4.10825288618287
ZMPSTE24	-0.314879278760657	5.21577272559968	-2.46128615295828	0.0193355199234808	0.999999999999543	-4.10983608897136
IQCE	-0.27669356574892	2.29404237818852	-2.46074550899258	0.0193599799622586	0.999999999999543	-4.11097952048463
KLHL5	-0.429259072415513	3.26801281241153	-2.45375998923837	0.0196785759392628	0.999999999999543	-4.12573807288947
LOC102723742	-0.0151900201769151	1.00684288326027	-2.45242413584443	0.0197400446368408	0.999999999999543	-4.1285571107716
TROVE2	-0.281399871274394	4.40295297729743	-2.45225230130187	0.0197479642488148	0.999999999999543	-4.12891965524238
PIGQ	-0.357492331949039	3.20709048132491	-2.45026970579058	0.0198395494877445	0.999999999999543	-4.13310136965487
MICALL2	-0.305019511136028	2.60143804877991	-2.44886863017204	0.0199045054571586	0.999999999999543	-4.13605513900461
BAG4	-0.514499321852719	3.77956481676832	-2.44417797352976	0.0201233876811417	0.999999999999543	-4.14593562815004
RTCA	-0.370737295088685	4.23487691843407	-2.44286084867899	0.0201852432890791	0.999999999999543	-4.14870770925629
SPG11	-0.324974295581705	3.69919657605439	-2.4426741594538	0.0201940247332883	0.999999999999543	-4.14910054097096
PPARGC1A	-0.609676823780255	1.43956721275653	-2.43954976503775	0.0203415078314988	0.999999999999543	-4.15567183699805
B3GALTL	-0.442326823039368	2.82411951944108	-2.43938955250401	0.02034909689664	0.999999999999543	-4.1560086438958
ZNF274	-0.385654379445016	2.885640373261	-2.438845653043	0.0203748800092976	0.999999999999543	-4.15715194351506
EIF4G2	-0.343107180254989	8.22023548547998	-2.43813921900947	0.0204084124544252	0.999999999999543	-4.15863663616028
BRINP3	-0.0601727287420393	1.01852798896595	-2.43727080545023	0.020449702625049	0.999999999999543	-4.1604613516171
HCG25	-0.0229928590497266	1.01436125976743	-2.43697723947551	0.0204636779415847	0.999999999999543	-4.16107809304357
LTBP3	-0.395273862734779	2.65572134076349	-2.43434622542607	0.0205893179627434	0.999999999999543	-4.16660320821651
TTYH2	-0.398490660012924	2.04663816389622	-2.43360261963334	0.0206249550635036	0.999999999999543	-4.16816403213816
ITPRIPL2	-0.460612361875937	4.07811997727587	-2.43321003604646	0.0206437922121267	0.999999999999543	-4.16898793028306
LOC100129924	-0.012805430631069	1.00939866198416	-2.43084614349255	0.020757549891606	0.999999999999543	-4.17394699455826
SLC25A24	-0.360598052823278	4.83163285384297	-2.42796513750517	0.0208969655884043	0.999999999999543	-4.1799863893792
TXNIP	-1.00654305427691	6.57949025885101	-2.4267485252686	0.0209560950838887	0.999999999999543	-4.18253526643556
CPXCR1	-0.0287166376016914	1.01209113204166	-2.42294993095287	0.0211416965395923	0.999999999999543	-4.19048788133931
ARHGAP28	-0.508723084800665	1.83968610684422	-2.4226609226525	0.0211558788074201	0.999999999999543	-4.19109258778869
SLC24A1	-0.162867266779707	1.63798755190811	-2.42010419948317	0.0212817209921834	0.999999999999543	-4.19643997666772
ANO4	-0.0850519044668596	1.06662861197171	-2.41905998696353	0.0213333131626152	0.999999999999543	-4.19862282588596
RNF207	-0.219560681006726	1.39282624650805	-2.4181846727497	0.0213766482351352	0.999999999999543	-4.20045210386752
ADAM9	-0.661460769077101	5.80936256119705	-2.41710281282144	0.02143031980511	0.999999999999543	-4.20271239937624
LOC100129138	-0.0241996511999081	1.00886746644017	-2.41680554312271	0.021445088980233	0.999999999999543	-4.2033333529607
WRAP73	-0.25331863327989	3.41321639149419	-2.41538117735313	0.0215159841343331	0.999999999999543	-4.2063079146666
TCTN1	-0.449297457730551	2.33659318379378	-2.40945300137751	0.0218133471891643	0.999999999999543	-4.21867492128744
PXYLP1	-0.386436062976349	1.81827524987088	-2.4084812762192	0.0218624453209005	0.999999999999543	-4.22070006679195
SLC39A10	-0.388717357159117	3.35124812275423	-2.40821108429705	0.0218761151124303	0.999999999999543	-4.22126306562371
MEGF6	-0.46778989965024	2.18090878136592	-2.407440521479	0.021915142869546	0.999999999999543	-4.22286844647126
RIMS2	-0.340917979743111	1.29304254624674	-2.40713826259962	0.0219304690927337	0.999999999999543	-4.22349807146899
TNFRSF21	-0.540730651824697	5.71034656845157	-2.40667269415159	0.0219540951190593	0.999999999999543	-4.22446777364271
PCDHB16	-0.346845254546475	1.37580391415444	-2.40655698592788	0.0219599705143984	0.999999999999543	-4.2247087545637
SRC	-0.56088383996828	4.20168162273503	-2.40626145731855	0.0219749832692199	0.999999999999543	-4.2253242037606
DDX53	-0.0229257647813155	1.00545761344452	-2.40264839160448	0.0221592826163748	0.999999999999543	-4.23284430244655
TNN	-0.251119541923496	1.18481528338134	-2.40132020828982	0.0222273849221797	0.999999999999543	-4.23560675950103
TCHHL1	-0.298190775283174	1.23204845699352	-2.40077313470708	0.0222554913358775	0.999999999999543	-4.23674429614564
RAET1K	-0.0307395338827816	1.03990042892366	-2.39889132456335	0.0223524181815832	0.999999999999543	-4.24065579012835
ZNF616	-0.27757397801238	2.17899465564545	-2.39821591439395	0.0223873002442747	0.999999999999543	-4.24205916424339
CTHRC1	-1.23578459808446	4.99266322597577	-2.39688423825838	0.0224562207598846	0.999999999999543	-4.24482532878458
SAGE1	-0.0544451416720348	1.01212096722519	-2.39666934258981	0.022467360691135	0.999999999999543	-4.24527161096194
DENND1B	-0.371455703142439	3.35810746351393	-2.39459784282092	0.0225750027713811	0.999999999999543	-4.24957214606359
DNAH10	-0.018764770184452	1.01896204879369	-2.39298562189633	0.0226591035080377	0.999999999999543	-4.25291740301595
GNPTAB	-0.347175938593331	4.00389869012518	-2.39269184297123	0.0226744589974042	0.999999999999543	-4.25352680667347
TIMP3	-1.03461117584842	5.07207176902696	-2.39229259116923	0.0226953426011852	0.999999999999543	-4.25435491559434
LEMD2	-0.284056226670733	4.29131462258243	-2.39155301617451	0.022734073647872	0.999999999999543	-4.25588865201613
MAGEA11	-1.1384642159118	1.54619550873582	-2.39015271833574	0.0228075709555549	0.999999999999543	-4.25879169478651
ZNF112	-0.244918024057583	1.65369160368482	-2.38655528870624	0.022997380238602	0.999999999999543	-4.26624430555894
TRAM1L1	-0.17608063943092	1.2658607210719	-2.38428592644461	0.0231178547055164	0.999999999999543	-4.27094159461765
CD27-AS1	-0.112155144008358	1.24842930057816	-2.38382871350104	0.0231421962351456	0.999999999999543	-4.27188758889035
LOC100996255	-0.0597026827052094	1.12534118733504	-2.38230393656009	0.023223542156436	0.999999999999543	-4.27504150464541
LOC101927229	-0.290822503944577	1.30213786587	-2.38211286511404	0.023233753996737	0.999999999999543	-4.275436625753
CNKSR1	-0.44104406777334	2.79774761594859	-2.37887560585464	0.0234073909359121	0.999999999999543	-4.28212765966951
GLIS3	-0.3701998843357	1.92806853769595	-2.37613681672449	0.0235552108551458	0.999999999999543	-4.28778344000656
RAB28	-0.203788215216991	3.26085605564437	-2.37113773366534	0.0238272122878407	0.999999999999543	-4.29809510110962
LOC150776	-0.198319647043455	1.59037628578946	-2.36974949730215	0.0239032507206188	0.999999999999543	-4.30095592800851
LOC101929596	-0.0418776053347041	1.03042603133205	-2.36806103566847	0.0239960302833138	0.999999999999543	-4.30443386288468
GPR125	-0.526295988144768	3.12205770146669	-2.36640181948594	0.0240875210423348	0.999999999999543	-4.30784986103767
LINC01128	-0.197918387689509	1.92831656883497	-2.36553031489135	0.0241357033036405	0.999999999999543	-4.30964344280505
SH2B1	-0.218629274954466	2.9175158703489	-2.36397762990211	0.0242217622060603	0.999999999999543	-4.31283776279657
LANCL3	-0.223171053031907	1.32103141871408	-2.3597009104496	0.0244602440889536	0.999999999999543	-4.32162857614485
GALNT13	-0.232656072826604	1.21128541988677	-2.35865730184847	0.0245187608762306	0.999999999999543	-4.32377201676266
WFS1	-0.301248681305914	2.81419934829866	-2.3572695276827	0.024596772180573	0.999999999999543	-4.32662129545821
GPR39	-0.292818483343046	1.67653437003819	-2.35497578108608	0.024726204566038	0.999999999999543	-4.33132806087193
SOX9-AS1	-0.0510864815281908	1.06030296840139	-2.35089810023225	0.0249578265180524	0.999999999999543	-4.33968747660168
WDR35	-0.279313103962025	1.93270457364663	-2.34779427852654	0.025135446724519	0.999999999999543	-4.34604358411393
IGF2R	-0.515995468094851	4.87857206902251	-2.34688218917344	0.0251878594656351	0.999999999999543	-4.34791026250572
BCKDHB	-0.354592455287791	2.6830500391804	-2.34565322884951	0.025258637579034	0.999999999999543	-4.35042463683778
EXOSC10	-0.259368626806066	4.50481101091672	-2.34364278590281	0.0253748111471624	0.999999999999543	-4.35453586643463
LEFTY1	-0.0492292398055654	1.04040243679109	-2.34362059559949	0.0253760961104145	0.999999999999543	-4.35458123029647
ANKUB1	-0.152806184415937	1.05292017872726	-2.34256267805769	0.0254374248379265	0.999999999999543	-4.35674358916565
LRRC17	-0.565896220048848	1.7640051013056	-2.34235617617714	0.0254494116379189	0.999999999999543	-4.35716559360704
LOC102723631	-0.154745544612009	1.0364440346927	-2.34169163930044	0.0254880206794761	0.999999999999543	-4.3585234534157
KIF26B	-0.499765264611514	2.31778050025804	-2.34095886491691	0.0255306557323047	0.999999999999543	-4.36002042787225
CUL4B	-0.289155999767164	4.21083972978309	-2.33769278060775	0.025721472715972	0.999999999999543	-4.36668862893728
LOC400655	-0.0891520419120881	1.01934310121342	-2.33745459722752	0.0257354386583177	0.999999999999543	-4.3671746579227
ZCCHC11	-0.380518442728355	3.04036474810203	-2.33501073591187	0.0258791320116177	0.999999999999543	-4.37215949034767
RNASEL	-0.291405813907776	2.6042210680326	-2.33396491498959	0.0259408453409195	0.999999999999543	-4.37429155898244
SLCO1A2	-0.144645843967763	1.06723880797363	-2.33297458344016	0.0259994069737088	0.999999999999543	-4.37630987905961
PRDM9	-0.160358901090343	1.0296504906852	-2.33225353801841	0.0260421200213609	0.999999999999543	-4.37777900485828
OR51B2	-0.0895372007664708	1.01944642715766	-2.33165212850461	0.0260777946568406	0.999999999999543	-4.37900412657236
CYB561A3	-0.330851594785956	4.17867977609374	-2.33094175955762	0.0261199895275078	0.999999999999543	-4.38045091876675
LINC00202-2	-0.015807857116976	1.0045632520704	-2.33019810391291	0.0261642277286895	0.999999999999543	-4.38196516972364
ROR1	-0.31381482926644	1.53678854109633	-2.33003058790985	0.026174202180326	0.999999999999543	-4.38230622279476
ZNF774	-0.126254875264335	1.33350111665843	-2.32932340502587	0.0262163480797637	0.999999999999543	-4.38374581498176
DYNC2LI1	-0.338813990526838	3.18262656695724	-2.32553320316879	0.0264432799531803	0.999999999999543	-4.39145612686621
VCX3A	-0.283229917951802	1.05075261685935	-2.32542516434442	0.0264497745474835	0.999999999999543	-4.39167577661177
LOC101927599	-0.0462112554497898	1.06635348046616	-2.32538244761684	0.0264523427982108	0.999999999999543	-4.39176262041098
PLOD3	-0.451298479361276	3.7892405604495	-2.32526794023425	0.026459228418752	0.999999999999543	-4.39199541017579
ARSE	-0.163646611249654	1.19924111063312	-2.32481178741454	0.0264866741360251	0.999999999999543	-4.3929226729795
RASD2	-0.353834530607711	1.34220068381454	-2.32309308427096	0.0265903160488004	0.999999999999543	-4.39641527222472
SLC35F2	-0.490682723901802	3.92317525151752	-2.31984271142062	0.0267873239230762	0.999999999999543	-4.40301536855502
LIPA	-0.380298460916945	5.65752990643571	-2.31781971159845	0.0269106045972097	0.999999999999543	-4.40711987805888
VCX3B	-0.290345377646926	1.05315206358406	-2.31736756673273	0.0269382280824404	0.999999999999543	-4.40803689578405
PABPC4	-0.346500830419743	5.03719160821236	-2.31566602910194	0.0270424121005232	0.999999999999543	-4.41148672600712
ENO2	-0.577453509597781	2.51320766865247	-2.31540182834318	0.0270586215401668	0.999999999999543	-4.41202222509961
CDKAL1	-0.303153141769497	3.41914689606891	-2.31535851509339	0.0270612797637043	0.999999999999543	-4.41211001102067
ALMS1	-0.268943750984421	2.35999000331313	-2.31492669763034	0.0270877941929901	0.999999999999543	-4.41298514087756
GNAO1	-0.127302362092366	1.28774648845969	-2.31432018089302	0.0271250751186284	0.999999999999543	-4.41421412302649
CHST14	-0.423388799374349	2.7320444410278	-2.3140174487733	0.027143700565943	0.999999999999543	-4.41482746176166
OR13H1	-0.155400696935524	1.08240612936253	-2.31263633029726	0.0272288198373538	0.999999999999543	-4.41762489672533
MIR4441	-1.92393732631854	1.33951835170327	-2.31261592352684	0.0272300793254989	0.999999999999543	-4.41766622139464
MIR6132	-0.876628584234229	1.15469916192369	-2.31260741424426	0.0272306045265697	0.999999999999543	-4.41768345301489
PPCS	-0.302518559482632	4.61831723047847	-2.31135498095404	0.0273080057312589	0.999999999999543	-4.42021918408026
ADSS	-0.27061293247947	4.74476825924227	-2.31126438643075	0.0273136122293515	0.999999999999543	-4.42040256764496
GAGE1	-0.0615778403371925	1.01086667770656	-2.31044481280067	0.0273643792968695	0.999999999999543	-4.42206133445935
SETDB1	-0.251063642289323	3.20916547935523	-2.30874889392585	0.0274697006612672	0.999999999999543	-4.42549243504361
ZBTB38	-0.405543809248835	3.89789801741506	-2.30658665066198	0.0276045127004482	0.999999999999543	-4.42986436753626
OR51B4	-0.163472597032622	1.04083500498559	-2.30639129207406	0.0276167223261436	0.999999999999543	-4.43025922711195
SERINC1	-0.35065636537557	6.21416812584606	-2.30627579571565	0.0276239429716317	0.999999999999543	-4.43049265756776
EIF4EBP1	-0.90328352683109	5.95656649086442	-2.30586859151426	0.0276494143143293	0.999999999999543	-4.43131559394537
VCX	-0.20469884912691	1.03869132495489	-2.30527142145669	0.0276868066908737	0.999999999999543	-4.43252225236226
XAGE3	-0.0283876157359266	1.00500957924752	-2.30244493712368	0.0278644095667345	0.999999999999543	-4.43823048905127
TMC7	-0.348298975053151	1.77395328950882	-2.30224346452998	0.0278771083073447	0.999999999999543	-4.43863718225915
PTPLAD2	-0.632903115402224	3.05843160858169	-2.30194317514489	0.0278960451225791	0.999999999999543	-4.43924330003155
KRTAP19-4	-0.026750123186406	1.00472060997407	-2.30117083743542	0.0279448035123141	0.999999999999543	-4.44080196142438
TNK1	-0.468466020845898	2.54196651242375	-2.30021668190538	0.0280051463724075	0.999999999999543	-4.4427270333356
PIEZO1	-0.456388462792195	4.58450680040305	-2.29976842482317	0.0280335356764392	0.999999999999543	-4.44363122407829
COX7B2	-0.248602694529778	1.04521334979313	-2.29923199221064	0.0280675434852326	0.999999999999543	-4.44471310986069
ZNF565	-0.140965675485364	1.60413818347241	-2.29856038721286	0.0281101731648395	0.999999999999543	-4.44606735832616
MANBA	-0.601127551278324	3.51754444644228	-2.29825937727258	0.0281292985133255	0.999999999999543	-4.44667423351219
DIRAS1	-0.375484380715322	1.253129622925	-2.29725513817094	0.0281931900288588	0.999999999999543	-4.44869849776361
TMOD2	-0.346476656155283	2.10667327407524	-2.29600952881781	0.028272619758885	0.999999999999543	-4.45120841474265
TMEM87B	-0.30580005163918	4.42546674233987	-2.29579198649188	0.0282865126257861	0.999999999999543	-4.45164666478945
GLI3	-0.504239912802472	2.69669425698907	-2.29468226943586	0.0283574781153619	0.999999999999543	-4.45388178220329
FIZ1	-0.155627396045243	1.94125399586963	-2.29443759551235	0.0283731463902437	0.999999999999543	-4.45437448356575
LOC101929690	-0.0235401441061787	1.02071561824994	-2.2943224993439	0.0283805195450561	0.999999999999543	-4.45460624037108
POTEF	-0.102177171070501	1.04694101147627	-2.29334350897927	0.0284433043312242	0.999999999999543	-4.45657719069233
CLSTN1	-0.642216680503279	5.76295918417832	-2.29181235939884	0.0285417513518597	0.999999999999543	-4.45965856279332
FBXL4	-0.244101749198448	3.33601652544158	-2.2902370643561	0.0286433571648256	0.999999999999543	-4.46282723216713
MAGEB16	-0.0190076329940572	1.00335428817542	-2.29010914911663	0.0286516219309109	0.999999999999543	-4.46308446194744
TH	-1.13212758659286	1.61232302370556	-2.28857675382485	0.0287507991415768	0.999999999999543	-4.4661652125972
LOC100129520	-0.0240958178206077	1.00436759326569	-2.28706492466198	0.0288489483136284	0.999999999999543	-4.46920316314614
C1orf87	-0.0355609755558126	1.00655353856698	-2.28660176262419	0.0288790775132941	0.999999999999543	-4.47013357670848
HS2ST1	-0.369652452249826	3.43504515797614	-2.28609498579792	0.0289120763760246	0.999999999999543	-4.47115144956216
KLHDC8A	-0.0539867598367738	1.05041325867659	-2.2848763360697	0.0289915680541249	0.999999999999543	-4.47359847054502
FRRS1	-0.525527445229578	3.56807349416027	-2.28476799367427	0.0289986446733693	0.999999999999543	-4.47381597414241
BCL9	-0.218940338379992	2.06526811347704	-2.28447497735806	0.0290177914659651	0.999999999999543	-4.47440418406436
COL11A1	-1.33301895973633	3.34185039114409	-2.28328550124111	0.029095633305405	0.999999999999543	-4.47679141684245
VMAC	-0.254203868625216	1.99616945972425	-2.28291958064273	0.0291196177210623	0.999999999999543	-4.47752562525521
NTN5	-0.022981763801065	1.02867807580989	-2.28265925617672	0.0291366916322974	0.999999999999543	-4.4780479066674
PAX8	-0.315656688692209	1.36476021486549	-2.28250136326914	0.0291470517523927	0.999999999999543	-4.47836466171236
TRIM47	-0.446009515163585	4.19928977390015	-2.28150179767281	0.0292127151095361	0.999999999999543	-4.480369562373
CHD4	-0.306805439552026	5.13913800168155	-2.27880098287008	0.0293908034120372	0.999999999999543	-4.48578361434784
ZBTB4	-0.322698381011266	3.89689069385456	-2.27770774124476	0.0294631678192047	0.999999999999543	-4.48797381081974
ARHGAP22	-0.330771825575416	2.02587367948103	-2.27531133076738	0.0296223535805401	0.999999999999543	-4.49277211746141
AP4E1	-0.306624369100632	3.06108161919866	-2.27498629460438	0.0296440041817111	0.999999999999543	-4.49342265298153
USP25	-0.287754483862991	3.71013728205269	-2.27111214316697	0.0299031591989171	0.999999999999543	-4.50117130676445
TMEM255A	-0.20810569806727	1.3516813594198	-2.27068956378959	0.0299315498778519	0.999999999999543	-4.50201592640491
ORAI3	-0.415901865660327	3.01267681108605	-2.27029541045654	0.0299580526261212	0.999999999999543	-4.50280362778665
ZNF385B	-0.299811333662887	1.19446952698317	-2.2698476219632	0.0299881873959474	0.999999999999543	-4.50369839713664
ABR	-0.336249147153849	4.00790279360058	-2.26845471743769	0.0300820999127092	0.999999999999543	-4.50648087769178
NUTM2A	-0.0507935733388649	1.08051479708902	-2.26790283157694	0.0301193823034132	0.999999999999543	-4.50758298881726
PTPRF	-0.810014271464773	5.10867651697751	-2.2666040152732	0.0302072872414626	0.999999999999543	-4.51017594751942
WDR63	-0.0890747527829669	1.10802986747273	-2.26503743371549	0.0303136216273878	0.999999999999543	-4.51330204230719
UBE2D4	-0.353160047929995	2.34009829043452	-2.26393316335057	0.0303887779379013	0.999999999999543	-4.51550466000504
ZSCAN9	-0.2422588121401	1.91851282078748	-2.26374275122612	0.0304017542486621	0.999999999999543	-4.51588438427662
VSTM2B	-0.0451982702826885	1.00882483835643	-2.26146852577324	0.0305571248720533	0.999999999999543	-4.52041790816796
METTL21B	-0.235354062702531	2.4058483221293	-2.26090908233365	0.0305954541520263	0.999999999999543	-4.52153261686089
HKR1	-0.361232895527639	2.22136342128794	-2.25960691956065	0.0306848369104492	0.999999999999543	-4.52412644268251
LOC101928259	-0.0121789461317794	1.00214922578796	-2.25891094864709	0.0307327057423631	0.999999999999543	-4.52551232819082
SP1	-0.245001362540627	4.56670072717228	-2.25822474021877	0.0307799687919944	0.999999999999543	-4.52687847040723
KIF16B	-0.311018446049468	3.17679415011175	-2.25820958926035	0.0307810130605064	0.999999999999543	-4.52690863038636
WFDC10B	-0.02122155503037	1.00978023656431	-2.25748430422164	0.0308310400391726	0.999999999999543	-4.52835223404207
NAA11	-0.208293969973703	1.04152965405094	-2.25622106714177	0.0309183470155373	0.999999999999543	-4.53086577096282
COL6A4P1	-0.0329535720813925	1.04595885611337	-2.25201530872709	0.031210625243597	0.999999999999543	-4.53922684934394
CHRNA7	-0.113659860034653	1.13097250529418	-2.25069856604097	0.0313026406113047	0.999999999999543	-4.54184221256819
ZNF768	-0.258045810654461	3.30961151667649	-2.24909477925693	0.0314150438601088	0.999999999999543	-4.54502621062444
TSC2	-0.255212531731854	3.34396226972896	-2.24762665372402	0.0315182566341923	0.999999999999543	-4.54793943251503
PPIL6	-0.0859148197180721	1.11029465710586	-2.24723648877979	0.0315457373148665	0.999999999999543	-4.54871340935806
